"division_name","school_name","group_type","number_unfilled","percent_unfilled","pass_rate","school_level_expenditures_per_pupil_federal","school_level_expenditures_per_pupil_state","total_school_level_ppexp","per_pupil_federal_funds","per_pupil_state_funds","breakfast_percent","percent_of_inexperienced_principals","percent_of_inexperienced_assistant_principals","bachelors_percent","masters_percent","graduation_rate","completion_rate","ps_enrollment_percent","special_education_percent","poverty_high","poverty_low","poverty_level","percent_of_inexperienced_teachers","percent_of_out_of_field_teachers","percent_of_out_of_field_and_inexperienced_teachers","median_income","county_rank"
"Newport News City","Kiln Creek Elementary","Social Sciences and History",NA,NA,69.57,1047,9541,10588,2928,14106,65.6,0,0,34,49,NA,NA,NA,10.3,1,0,"High Poverty",0,17.9,0,66718,1305
"Newport News City","Kiln Creek Elementary","Mathematics",NA,NA,56.81,1047,9541,10588,2928,14106,65.6,0,0,34,49,NA,NA,NA,10.3,1,0,"High Poverty",0,17.9,0,66718,1305
"Newport News City","Kiln Creek Elementary","Life and Physical Sciences",NA,NA,50,1047,9541,10588,2928,14106,65.6,0,0,34,49,NA,NA,NA,10.3,1,0,"High Poverty",0,17.9,0,66718,1305
"Newport News City","Knollwood Meadows Elementary","English Language and Literature",NA,NA,66.85,661,9415,10077,2542,13980,64.1,0,0,31,56,NA,NA,NA,0,1,0,"High Poverty",5.9,20.6,0,66718,1305
"Newport News City","Knollwood Meadows Elementary","Social Sciences and History",NA,NA,56.45,661,9415,10077,2542,13980,64.1,0,0,31,56,NA,NA,NA,0,1,0,"High Poverty",5.9,20.6,0,66718,1305
"Newport News City","Knollwood Meadows Elementary","Mathematics",NA,NA,75.14,661,9415,10077,2542,13980,64.1,0,0,31,56,NA,NA,NA,0,1,0,"High Poverty",5.9,20.6,0,66718,1305
"Newport News City","Knollwood Meadows Elementary","Life and Physical Sciences",NA,NA,76.12,661,9415,10077,2542,13980,64.1,0,0,31,56,NA,NA,NA,0,1,0,"High Poverty",5.9,20.6,0,66718,1305
"Newport News City","L.F. Palmer Elementary","English Language and Literature",NA,NA,49.79,152,8802,8954,2033,13367,74.3,0,0,24,70,NA,NA,NA,0,1,0,"High Poverty",9.7,3.2,0,66718,1305
"Newport News City","L.F. Palmer Elementary","Social Sciences and History",NA,NA,56.96,152,8802,8954,2033,13367,74.3,0,0,24,70,NA,NA,NA,0,1,0,"High Poverty",9.7,3.2,0,66718,1305
"Newport News City","L.F. Palmer Elementary","Mathematics",NA,NA,48.9,152,8802,8954,2033,13367,74.3,0,0,24,70,NA,NA,NA,0,1,0,"High Poverty",9.7,3.2,0,66718,1305
"Newport News City","L.F. Palmer Elementary","Life and Physical Sciences",NA,NA,55.68,152,8802,8954,2033,13367,74.3,0,0,24,70,NA,NA,NA,0,1,0,"High Poverty",9.7,3.2,0,66718,1305
"Newport News City","Newsome Park Elementary","English Language and Literature",NA,NA,36.63,1426,10686,12112,3307,15251,81.5,0,0,32,50,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,66718,1305
"Newport News City","Newsome Park Elementary","Social Sciences and History",NA,NA,23.08,1426,10686,12112,3307,15251,81.5,0,0,32,50,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,66718,1305
"Newport News City","Newsome Park Elementary","Mathematics",NA,NA,39.6,1426,10686,12112,3307,15251,81.5,0,0,32,50,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,66718,1305
"Newport News City","Newsome Park Elementary","Life and Physical Sciences",NA,NA,38.57,1426,10686,12112,3307,15251,81.5,0,0,32,50,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,66718,1305
"Newport News City","Oliver C. Greenwood Elementary","English Language and Literature",NA,NA,49.8,685,7965,8649,2566,12530,75.9,0,0,41,46,NA,NA,NA,2.9,1,0,"High Poverty",2.9,28.6,0,66718,1305
"Newport News City","Oliver C. Greenwood Elementary","Social Sciences and History",NA,NA,34.15,685,7965,8649,2566,12530,75.9,0,0,41,46,NA,NA,NA,2.9,1,0,"High Poverty",2.9,28.6,0,66718,1305
"Newport News City","Oliver C. Greenwood Elementary","Mathematics",NA,NA,44.61,685,7965,8649,2566,12530,75.9,0,0,41,46,NA,NA,NA,2.9,1,0,"High Poverty",2.9,28.6,0,66718,1305
"Newport News City","Oliver C. Greenwood Elementary","Life and Physical Sciences",NA,NA,39.36,685,7965,8649,2566,12530,75.9,0,0,41,46,NA,NA,NA,2.9,1,0,"High Poverty",2.9,28.6,0,66718,1305
"Newport News City","Richard T. Yates Elementary","English Language and Literature",NA,NA,64.07,562,8884,9446,2443,13449,67.9,0,0,41,46,NA,NA,NA,2.7,1,0,"High Poverty",5.4,16.2,2.7,66718,1305
"Newport News City","Richard T. Yates Elementary","Social Sciences and History",NA,NA,67.07,562,8884,9446,2443,13449,67.9,0,0,41,46,NA,NA,NA,2.7,1,0,"High Poverty",5.4,16.2,2.7,66718,1305
"Newport News City","Richard T. Yates Elementary","Mathematics",NA,NA,61.9,562,8884,9446,2443,13449,67.9,0,0,41,46,NA,NA,NA,2.7,1,0,"High Poverty",5.4,16.2,2.7,66718,1305
"Newport News City","Richard T. Yates Elementary","Life and Physical Sciences",NA,NA,60.76,562,8884,9446,2443,13449,67.9,0,0,41,46,NA,NA,NA,2.7,1,0,"High Poverty",5.4,16.2,2.7,66718,1305
"Newport News City","Richneck Elementary","English Language and Literature",NA,NA,64.84,47,8155,8202,1928,12720,63.4,0,0,35,58,NA,NA,NA,0,1,0,"High Poverty",6.9,13.8,0,66718,1305
"Newport News City","Richneck Elementary","Social Sciences and History",NA,NA,55.7,47,8155,8202,1928,12720,63.4,0,0,35,58,NA,NA,NA,0,1,0,"High Poverty",6.9,13.8,0,66718,1305
"Newport News City","Richneck Elementary","Mathematics",NA,NA,58.91,47,8155,8202,1928,12720,63.4,0,0,35,58,NA,NA,NA,0,1,0,"High Poverty",6.9,13.8,0,66718,1305
"Newport News City","Richneck Elementary","Life and Physical Sciences",NA,NA,58.42,47,8155,8202,1928,12720,63.4,0,0,35,58,NA,NA,NA,0,1,0,"High Poverty",6.9,13.8,0,66718,1305
"Newport News City","Riverside Elementary","English Language and Literature",NA,NA,56.73,164,8868,9032,2045,13433,63.2,0,0,29,50,NA,NA,NA,5.6,1,0,"High Poverty",2.8,16.7,0,66718,1305
"Newport News City","Riverside Elementary","Social Sciences and History",NA,NA,40.4,164,8868,9032,2045,13433,63.2,0,0,29,50,NA,NA,NA,5.6,1,0,"High Poverty",2.8,16.7,0,66718,1305
"Newport News City","Riverside Elementary","Mathematics",NA,NA,48.74,164,8868,9032,2045,13433,63.2,0,0,29,50,NA,NA,NA,5.6,1,0,"High Poverty",2.8,16.7,0,66718,1305
"Newport News City","Riverside Elementary","Life and Physical Sciences",NA,NA,50,164,8868,9032,2045,13433,63.2,0,0,29,50,NA,NA,NA,5.6,1,0,"High Poverty",2.8,16.7,0,66718,1305
"Newport News City","Sedgefield Elementary","English Language and Literature",NA,NA,52.38,1372,8993,10365,3253,13558,71,0,0,43,46,NA,NA,NA,0,1,0,"High Poverty",11.4,11.4,2.9,66718,1305
"Newport News City","Sedgefield Elementary","Social Sciences and History",NA,NA,38.3,1372,8993,10365,3253,13558,71,0,0,43,46,NA,NA,NA,0,1,0,"High Poverty",11.4,11.4,2.9,66718,1305
"Newport News City","Sedgefield Elementary","Mathematics",NA,NA,45.05,1372,8993,10365,3253,13558,71,0,0,43,46,NA,NA,NA,0,1,0,"High Poverty",11.4,11.4,2.9,66718,1305
"Newport News City","Sedgefield Elementary","Life and Physical Sciences",NA,NA,43.12,1372,8993,10365,3253,13558,71,0,0,43,46,NA,NA,NA,0,1,0,"High Poverty",11.4,11.4,2.9,66718,1305
"Newport News City","Stoney Run Elementary","English Language and Literature",NA,NA,47.16,1498,9141,10639,3379,13706,70.6,0,0,50,37,NA,NA,NA,5.6,1,0,"High Poverty",5.6,8.3,2.8,66718,1305
"Newport News City","Stoney Run Elementary","Social Sciences and History",NA,NA,30.86,1498,9141,10639,3379,13706,70.6,0,0,50,37,NA,NA,NA,5.6,1,0,"High Poverty",5.6,8.3,2.8,66718,1305
"Newport News City","Stoney Run Elementary","Mathematics",NA,NA,40,1498,9141,10639,3379,13706,70.6,0,0,50,37,NA,NA,NA,5.6,1,0,"High Poverty",5.6,8.3,2.8,66718,1305
"Newport News City","Stoney Run Elementary","Life and Physical Sciences",NA,NA,45.45,1498,9141,10639,3379,13706,70.6,0,0,50,37,NA,NA,NA,5.6,1,0,"High Poverty",5.6,8.3,2.8,66718,1305
"Newport News City","T. Ryland Sanford Elementary","English Language and Literature",NA,NA,58.48,749,8812,9561,2630,13377,64.2,100,0,37,57,NA,NA,NA,0,1,0,"High Poverty",3.6,3.6,0,66718,1305
"Newport News City","T. Ryland Sanford Elementary","Social Sciences and History",NA,NA,58.06,749,8812,9561,2630,13377,64.2,100,0,37,57,NA,NA,NA,0,1,0,"High Poverty",3.6,3.6,0,66718,1305
"Newport News City","T. Ryland Sanford Elementary","Mathematics",NA,NA,55.61,749,8812,9561,2630,13377,64.2,100,0,37,57,NA,NA,NA,0,1,0,"High Poverty",3.6,3.6,0,66718,1305
"Newport News City","T. Ryland Sanford Elementary","Life and Physical Sciences",NA,NA,54.67,749,8812,9561,2630,13377,64.2,100,0,37,57,NA,NA,NA,0,1,0,"High Poverty",3.6,3.6,0,66718,1305
"Newport News City","Willis A. Jenkins Elementary","English Language and Literature",NA,NA,55.92,651,8851,9502,2532,13416,76.8,0,0,19,67,NA,NA,NA,0,1,0,"High Poverty",8.8,17.6,2.9,66718,1305
"Newport News City","Willis A. Jenkins Elementary","Social Sciences and History",NA,NA,48.75,651,8851,9502,2532,13416,76.8,0,0,19,67,NA,NA,NA,0,1,0,"High Poverty",8.8,17.6,2.9,66718,1305
"Newport News City","Willis A. Jenkins Elementary","Mathematics",NA,NA,58.02,651,8851,9502,2532,13416,76.8,0,0,19,67,NA,NA,NA,0,1,0,"High Poverty",8.8,17.6,2.9,66718,1305
"Newport News City","Willis A. Jenkins Elementary","Life and Physical Sciences",NA,NA,63.64,651,8851,9502,2532,13416,76.8,0,0,19,67,NA,NA,NA,0,1,0,"High Poverty",8.8,17.6,2.9,66718,1305
"Norfolk City","Bay View Elementary","English Language and Literature",NA,NA,60.59,842,7872,8714,1783,12848,62.4,0,0,41,50,NA,NA,NA,4.7,1,0,"High Poverty",9.3,18.6,2.3,64017,1542
"Norfolk City","Bay View Elementary","Social Sciences and History",NA,NA,44.23,842,7872,8714,1783,12848,62.4,0,0,41,50,NA,NA,NA,4.7,1,0,"High Poverty",9.3,18.6,2.3,64017,1542
"Norfolk City","Bay View Elementary","Mathematics",NA,NA,52.2,842,7872,8714,1783,12848,62.4,0,0,41,50,NA,NA,NA,4.7,1,0,"High Poverty",9.3,18.6,2.3,64017,1542
"Norfolk City","Bay View Elementary","Life and Physical Sciences",NA,NA,38.46,842,7872,8714,1783,12848,62.4,0,0,41,50,NA,NA,NA,4.7,1,0,"High Poverty",9.3,18.6,2.3,64017,1542
"Norfolk City","Camp Allen Elementary","English Language and Literature",NA,NA,69.43,470,9137,9607,1411,14113,68.6,0,0,49,44,NA,NA,NA,0,1,0,"High Poverty",7.9,7.9,2.6,64017,1542
"Norfolk City","Camp Allen Elementary","Social Sciences and History",NA,NA,30.91,470,9137,9607,1411,14113,68.6,0,0,49,44,NA,NA,NA,0,1,0,"High Poverty",7.9,7.9,2.6,64017,1542
"Norfolk City","Camp Allen Elementary","Mathematics",NA,NA,63.13,470,9137,9607,1411,14113,68.6,0,0,49,44,NA,NA,NA,0,1,0,"High Poverty",7.9,7.9,2.6,64017,1542
"Norfolk City","Camp Allen Elementary","Life and Physical Sciences",NA,NA,58.93,470,9137,9607,1411,14113,68.6,0,0,49,44,NA,NA,NA,0,1,0,"High Poverty",7.9,7.9,2.6,64017,1542
"Norfolk City","Chesterfield Elementary","English Language and Literature",NA,NA,41.38,2032,9809,11841,2973,14785,78.7,0,0,43,35,NA,NA,NA,2.9,1,0,"High Poverty",5.7,20,0,64017,1542
"Norfolk City","Chesterfield Elementary","Social Sciences and History",NA,NA,22.86,2032,9809,11841,2973,14785,78.7,0,0,43,35,NA,NA,NA,2.9,1,0,"High Poverty",5.7,20,0,64017,1542
"Norfolk City","Chesterfield Elementary","Mathematics",NA,NA,30.17,2032,9809,11841,2973,14785,78.7,0,0,43,35,NA,NA,NA,2.9,1,0,"High Poverty",5.7,20,0,64017,1542
"Norfolk City","Chesterfield Elementary","Life and Physical Sciences",NA,NA,41.67,2032,9809,11841,2973,14785,78.7,0,0,43,35,NA,NA,NA,2.9,1,0,"High Poverty",5.7,20,0,64017,1542
"Norfolk City","Coleman Place Elementary","English Language and Literature",NA,NA,54.67,1238,7399,8637,2179,12375,78.7,0,0,43,29,NA,NA,NA,4.1,1,0,"High Poverty",6.1,22.4,2,64017,1542
"Norfolk City","Coleman Place Elementary","Social Sciences and History",NA,NA,41.43,1238,7399,8637,2179,12375,78.7,0,0,43,29,NA,NA,NA,4.1,1,0,"High Poverty",6.1,22.4,2,64017,1542
"Norfolk City","Coleman Place Elementary","Mathematics",NA,NA,42.79,1238,7399,8637,2179,12375,78.7,0,0,43,29,NA,NA,NA,4.1,1,0,"High Poverty",6.1,22.4,2,64017,1542
"Norfolk City","Coleman Place Elementary","Life and Physical Sciences",NA,NA,32.39,1238,7399,8637,2179,12375,78.7,0,0,43,29,NA,NA,NA,4.1,1,0,"High Poverty",6.1,22.4,2,64017,1542
"Norfolk City","Granby Elementary","English Language and Literature",NA,NA,61.03,665,8955,9621,1606,13931,67.7,0,0,36,52,NA,NA,NA,7.1,1,0,"High Poverty",4.8,4.8,0,64017,1542
"Norfolk City","Granby Elementary","Social Sciences and History",NA,NA,46.15,665,8955,9621,1606,13931,67.7,0,0,36,52,NA,NA,NA,7.1,1,0,"High Poverty",4.8,4.8,0,64017,1542
"Norfolk City","Granby Elementary","Mathematics",NA,NA,55.84,665,8955,9621,1606,13931,67.7,0,0,36,52,NA,NA,NA,7.1,1,0,"High Poverty",4.8,4.8,0,64017,1542
"Norfolk City","Granby Elementary","Life and Physical Sciences",NA,NA,52.94,665,8955,9621,1606,13931,67.7,0,0,36,52,NA,NA,NA,7.1,1,0,"High Poverty",4.8,4.8,0,64017,1542
"Norfolk City","Ingleside Elementary","English Language and Literature",NA,NA,69.91,1313,7690,9003,2254,12666,75.6,0,0,31,60,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.7,0,64017,1542
"Norfolk City","Ingleside Elementary","Social Sciences and History",NA,NA,57.35,1313,7690,9003,2254,12666,75.6,0,0,31,60,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.7,0,64017,1542
"Norfolk City","Ingleside Elementary","Mathematics",NA,NA,65.64,1313,7690,9003,2254,12666,75.6,0,0,31,60,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.7,0,64017,1542
"Norfolk City","Ingleside Elementary","Life and Physical Sciences",NA,NA,67.65,1313,7690,9003,2254,12666,75.6,0,0,31,60,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.7,0,64017,1542
"Norfolk City","Jacox Elementary","English Language and Literature",NA,NA,36.4,1811,7985,9796,2752,12961,81.3,0,0,28,49,NA,NA,NA,1.8,1,0,"High Poverty",5.5,21.8,1.8,64017,1542
"Norfolk City","Jacox Elementary","Social Sciences and History",NA,NA,25.93,1811,7985,9796,2752,12961,81.3,0,0,28,49,NA,NA,NA,1.8,1,0,"High Poverty",5.5,21.8,1.8,64017,1542
"Norfolk City","Jacox Elementary","Mathematics",NA,NA,37.12,1811,7985,9796,2752,12961,81.3,0,0,28,49,NA,NA,NA,1.8,1,0,"High Poverty",5.5,21.8,1.8,64017,1542
"Norfolk City","Jacox Elementary","Life and Physical Sciences",NA,NA,28.05,1811,7985,9796,2752,12961,81.3,0,0,28,49,NA,NA,NA,1.8,1,0,"High Poverty",5.5,21.8,1.8,64017,1542
"Norfolk City","James Monroe Elementary","English Language and Literature",NA,NA,61.86,1564,12664,14228,2505,17640,80.5,0,0,26,56,NA,NA,NA,5.4,1,0,"High Poverty",5.4,18.9,5.4,64017,1542
"Norfolk City","James Monroe Elementary","Social Sciences and History",NA,NA,62.86,1564,12664,14228,2505,17640,80.5,0,0,26,56,NA,NA,NA,5.4,1,0,"High Poverty",5.4,18.9,5.4,64017,1542
"Norfolk City","James Monroe Elementary","Mathematics",NA,NA,62.63,1564,12664,14228,2505,17640,80.5,0,0,26,56,NA,NA,NA,5.4,1,0,"High Poverty",5.4,18.9,5.4,64017,1542
"Norfolk City","James Monroe Elementary","Life and Physical Sciences",NA,NA,57.14,1564,12664,14228,2505,17640,80.5,0,0,26,56,NA,NA,NA,5.4,1,0,"High Poverty",5.4,18.9,5.4,64017,1542
"Norfolk City","Larchmont Elementary","English Language and Literature",NA,NA,84.02,43,8258,8302,984,13234,67.2,0,0,27,65,NA,NA,NA,5.7,1,0,"High Poverty",2.9,8.6,0,64017,1542
"Norfolk City","Larchmont Elementary","Social Sciences and History",NA,NA,79.01,43,8258,8302,984,13234,67.2,0,0,27,65,NA,NA,NA,5.7,1,0,"High Poverty",2.9,8.6,0,64017,1542
"Norfolk City","Larchmont Elementary","Mathematics",NA,NA,79.82,43,8258,8302,984,13234,67.2,0,0,27,65,NA,NA,NA,5.7,1,0,"High Poverty",2.9,8.6,0,64017,1542
"Norfolk City","Larchmont Elementary","Life and Physical Sciences",NA,NA,80.49,43,8258,8302,984,13234,67.2,0,0,27,65,NA,NA,NA,5.7,1,0,"High Poverty",2.9,8.6,0,64017,1542
"Norfolk City","Larrymore Elementary","English Language and Literature",NA,NA,71.95,913,8369,9281,1854,13345,65,0,0,37,54,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.5,2.3,64017,1542
"Norfolk City","Larrymore Elementary","Social Sciences and History",NA,NA,59.38,913,8369,9281,1854,13345,65,0,0,37,54,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.5,2.3,64017,1542
"Norfolk City","Larrymore Elementary","Mathematics",NA,NA,69.05,913,8369,9281,1854,13345,65,0,0,37,54,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.5,2.3,64017,1542
"Norfolk City","Larrymore Elementary","Life and Physical Sciences",NA,NA,55.21,913,8369,9281,1854,13345,65,0,0,37,54,NA,NA,NA,2.3,1,0,"High Poverty",2.3,4.5,2.3,64017,1542
"Norfolk City","Lindenwood Elementary","English Language and Literature",NA,NA,56.6,2293,12782,15075,3234,17758,73.7,0,0,29,51,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,64017,1542
"Norfolk City","Lindenwood Elementary","Social Sciences and History",NA,NA,52.38,2293,12782,15075,3234,17758,73.7,0,0,29,51,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,64017,1542
"Norfolk City","Lindenwood Elementary","Mathematics",NA,NA,62.96,2293,12782,15075,3234,17758,73.7,0,0,29,51,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,64017,1542
"Norfolk City","Lindenwood Elementary","Life and Physical Sciences",NA,NA,56.82,2293,12782,15075,3234,17758,73.7,0,0,29,51,NA,NA,NA,3,1,0,"High Poverty",0,15.2,0,64017,1542
"Norfolk City","Little Creek Elementary","English Language and Literature",NA,NA,53.33,735,9737,10472,1676,14713,63.9,0,0,43,43,NA,NA,NA,1.7,1,0,"High Poverty",10.3,8.6,3.4,64017,1542
"Norfolk City","Little Creek Elementary","Social Sciences and History",NA,NA,39.51,735,9737,10472,1676,14713,63.9,0,0,43,43,NA,NA,NA,1.7,1,0,"High Poverty",10.3,8.6,3.4,64017,1542
"Norfolk City","Little Creek Elementary","Mathematics",NA,NA,48.99,735,9737,10472,1676,14713,63.9,0,0,43,43,NA,NA,NA,1.7,1,0,"High Poverty",10.3,8.6,3.4,64017,1542
"Norfolk City","Little Creek Elementary","Life and Physical Sciences",NA,NA,34.52,735,9737,10472,1676,14713,63.9,0,0,43,43,NA,NA,NA,1.7,1,0,"High Poverty",10.3,8.6,3.4,64017,1542
"Norfolk City","Mary Calcott Elementary","English Language and Literature",NA,NA,71.11,246,9023,9268,1187,13999,66.3,0,0,49,43,NA,NA,NA,0,1,0,"High Poverty",5.9,8.8,0,64017,1542
"Norfolk City","Mary Calcott Elementary","Social Sciences and History",NA,NA,64.41,246,9023,9268,1187,13999,66.3,0,0,49,43,NA,NA,NA,0,1,0,"High Poverty",5.9,8.8,0,64017,1542
"Norfolk City","Mary Calcott Elementary","Mathematics",NA,NA,69.61,246,9023,9268,1187,13999,66.3,0,0,49,43,NA,NA,NA,0,1,0,"High Poverty",5.9,8.8,0,64017,1542
"Norfolk City","Mary Calcott Elementary","Life and Physical Sciences",NA,NA,60,246,9023,9268,1187,13999,66.3,0,0,49,43,NA,NA,NA,0,1,0,"High Poverty",5.9,8.8,0,64017,1542
"Norfolk City","Norview Elementary","English Language and Literature",NA,NA,54.59,925,9961,10886,1866,14937,72.1,0,0,39,46,NA,NA,NA,7.7,1,0,"High Poverty",2.6,25.6,2.6,64017,1542
"Norfolk City","Norview Elementary","Social Sciences and History",NA,NA,30.91,925,9961,10886,1866,14937,72.1,0,0,39,46,NA,NA,NA,7.7,1,0,"High Poverty",2.6,25.6,2.6,64017,1542
"Norfolk City","Norview Elementary","Mathematics",NA,NA,47.34,925,9961,10886,1866,14937,72.1,0,0,39,46,NA,NA,NA,7.7,1,0,"High Poverty",2.6,25.6,2.6,64017,1542
"Norfolk City","Norview Elementary","Life and Physical Sciences",NA,NA,47.27,925,9961,10886,1866,14937,72.1,0,0,39,46,NA,NA,NA,7.7,1,0,"High Poverty",2.6,25.6,2.6,64017,1542
"Norfolk City","Ocean View Elementary","English Language and Literature",NA,NA,61.28,579,8989,9568,1520,13965,66,0,0,36,58,NA,NA,NA,2.3,1,0,"High Poverty",4.7,0,0,64017,1542
"Norfolk City","Ocean View Elementary","Social Sciences and History",NA,NA,28,579,8989,9568,1520,13965,66,0,0,36,58,NA,NA,NA,2.3,1,0,"High Poverty",4.7,0,0,64017,1542
"Norfolk City","Ocean View Elementary","Mathematics",NA,NA,59.83,579,8989,9568,1520,13965,66,0,0,36,58,NA,NA,NA,2.3,1,0,"High Poverty",4.7,0,0,64017,1542
"Norfolk City","Ocean View Elementary","Life and Physical Sciences",NA,NA,42.11,579,8989,9568,1520,13965,66,0,0,36,58,NA,NA,NA,2.3,1,0,"High Poverty",4.7,0,0,64017,1542
"Norfolk City","Oceanair Elementary","English Language and Literature",NA,NA,54.03,702,9469,10171,1643,14445,43.4,0,0,29,56,NA,NA,NA,2.3,1,0,"High Poverty",4.7,9.3,0,64017,1542
"Norfolk City","Oceanair Elementary","Social Sciences and History",NA,NA,27.27,702,9469,10171,1643,14445,43.4,0,0,29,56,NA,NA,NA,2.3,1,0,"High Poverty",4.7,9.3,0,64017,1542
"Norfolk City","Oceanair Elementary","Mathematics",NA,NA,45.33,702,9469,10171,1643,14445,43.4,0,0,29,56,NA,NA,NA,2.3,1,0,"High Poverty",4.7,9.3,0,64017,1542
"Norfolk City","Oceanair Elementary","Life and Physical Sciences",NA,NA,38.24,702,9469,10171,1643,14445,43.4,0,0,29,56,NA,NA,NA,2.3,1,0,"High Poverty",4.7,9.3,0,64017,1542
"Norfolk City","Richard Bowling Elementary","English Language and Literature",NA,NA,55.83,1951,8827,10778,2892,13803,87.7,0,100,38,45,NA,NA,NA,2.2,1,0,"High Poverty",4.4,20,2.2,64017,1542
"Norfolk City","Richard Bowling Elementary","Social Sciences and History",NA,NA,36.73,1951,8827,10778,2892,13803,87.7,0,100,38,45,NA,NA,NA,2.2,1,0,"High Poverty",4.4,20,2.2,64017,1542
"Norfolk City","Richard Bowling Elementary","Mathematics",NA,NA,44.24,1951,8827,10778,2892,13803,87.7,0,100,38,45,NA,NA,NA,2.2,1,0,"High Poverty",4.4,20,2.2,64017,1542
"Norfolk City","Richard Bowling Elementary","Life and Physical Sciences",NA,NA,44,1951,8827,10778,2892,13803,87.7,0,100,38,45,NA,NA,NA,2.2,1,0,"High Poverty",4.4,20,2.2,64017,1542
"Norfolk City","Sewells Point Elementary","English Language and Literature",NA,NA,69.08,51,8784,8835,992,13760,66.2,0,0,22,59,NA,NA,NA,2.3,1,0,"High Poverty",4.5,20.5,4.5,64017,1542
"Norfolk City","Sewells Point Elementary","Social Sciences and History",NA,NA,56.45,51,8784,8835,992,13760,66.2,0,0,22,59,NA,NA,NA,2.3,1,0,"High Poverty",4.5,20.5,4.5,64017,1542
"Norfolk City","Sewells Point Elementary","Mathematics",NA,NA,69.08,51,8784,8835,992,13760,66.2,0,0,22,59,NA,NA,NA,2.3,1,0,"High Poverty",4.5,20.5,4.5,64017,1542
"Norfolk City","Sewells Point Elementary","Life and Physical Sciences",NA,NA,61.9,51,8784,8835,992,13760,66.2,0,0,22,59,NA,NA,NA,2.3,1,0,"High Poverty",4.5,20.5,4.5,64017,1542
"Norfolk City","Sherwood Forest Elementary","English Language and Literature",NA,NA,55.9,845,8595,9440,1786,13571,71.3,0,0,37,44,NA,NA,NA,0,1,0,"High Poverty",12.8,23.1,7.7,64017,1542
"Norfolk City","Sherwood Forest Elementary","Social Sciences and History",NA,NA,55,845,8595,9440,1786,13571,71.3,0,0,37,44,NA,NA,NA,0,1,0,"High Poverty",12.8,23.1,7.7,64017,1542
"Norfolk City","Sherwood Forest Elementary","Mathematics",NA,NA,45.4,845,8595,9440,1786,13571,71.3,0,0,37,44,NA,NA,NA,0,1,0,"High Poverty",12.8,23.1,7.7,64017,1542
